Train Epoch: [10/30] Iters:[350/1093] transplant_loss 0.8517, rec_loss 0.0107, p_loss 0.1607, quant_error 0.1793, utilization 0.6153, perplexity 8885.9020,
Train Epoch: [10/30] Iters:[360/1093] transplant_loss 0.8528, rec_loss 0.0107, p_loss 0.1614, quant_error 0.1795, utilization 0.6152, perplexity 8883.6613,
Train Epoch: [10/30] Iters:[370/1093] transplant_loss 0.8507, rec_loss 0.0107, p_loss 0.1610, quant_error 0.1791, utilization 0.6153, perplexity 8885.6099,
Train Epoch: [10/30] Iters:[380/1093] transplant_loss 0.8531, rec_loss 0.0108, p_loss 0.1614, quant_error 0.1796, utilization 0.6156, perplexity 8894.1437,
Train Epoch: [10/30] Iters:[390/1093] transplant_loss 0.8511, rec_loss 0.0107, p_loss 0.1616, quant_error 0.1789, utilization 0.6156, perplexity 8895.3211,
Train Epoch: [10/30] Iters:[400/1093] transplant_loss 0.8546, rec_loss 0.0108, p_loss 0.1628, quant_error 0.1792, utilization 0.6157, perplexity 8898.2283,
Train Epoch: [10/30] Iters:[410/1093] transplant_loss 0.8535, rec_loss 0.0107, p_loss 0.1624, quant_error 0.1791, utilization 0.6155, perplexity 8895.7723,
Train Epoch: [10/30] Iters:[420/1093] transplant_loss 0.8552, rec_loss 0.0108, p_loss 0.1626, quant_error 0.1796, utilization 0.6152, perplexity 8889.5201,
Train Epoch: [10/30] Iters:[430/1093] transplant_loss 0.8520, rec_loss 0.0106, p_loss 0.1619, quant_error 0.1791, utilization 0.6147, perplexity 8877.7564,
Train Epoch: [10/30] Iters:[440/1093] transplant_loss 0.8524, rec_loss 0.0107, p_loss 0.1616, quant_error 0.1792, utilization 0.6148, perplexity 8876.2875,
Train Epoch: [10/30] Iters:[450/1093] transplant_loss 0.8509, rec_loss 0.0106, p_loss 0.1615, quant_error 0.1790, utilization 0.6151, perplexity 8881.0579,
Train Epoch: [10/30] Iters:[460/1093] transplant_loss 0.8503, rec_loss 0.0107, p_loss 0.1615, quant_error 0.1786, utilization 0.6151, perplexity 8882.2328,
Train Epoch: [10/30] Iters:[470/1093] transplant_loss 0.8490, rec_loss 0.0108, p_loss 0.1609, quant_error 0.1784, utilization 0.6153, perplexity 8887.6037,
Train Epoch: [10/30] Iters:[480/1093] transplant_loss 0.8499, rec_loss 0.0107, p_loss 0.1613, quant_error 0.1785, utilization 0.6155, perplexity 8893.1451,
Train Epoch: [10/30] Iters:[490/1093] transplant_loss 0.8491, rec_loss 0.0107, p_loss 0.1612, quant_error 0.1783, utilization 0.6153, perplexity 8890.8994,
Train Epoch: [10/30] Iters:[500/1093] transplant_loss 0.8503, rec_loss 0.0108, p_loss 0.1611, quant_error 0.1786, utilization 0.6152, perplexity 8890.1488,
Train Epoch: [10/30] Iters:[510/1093] transplant_loss 0.8501, rec_loss 0.0108, p_loss 0.1610, quant_error 0.1787, utilization 0.6153, perplexity 8892.9285,
Train Epoch: [10/30] Iters:[520/1093] transplant_loss 0.8528, rec_loss 0.0108, p_loss 0.1613, quant_error 0.1791, utilization 0.6151, perplexity 8887.3697,
Train Epoch: [10/30] Iters:[530/1093] transplant_loss 0.8507, rec_loss 0.0108, p_loss 0.1611, quant_error 0.1786, utilization 0.6149, perplexity 8881.2544,
Train Epoch: [10/30] Iters:[540/1093] transplant_loss 0.8487, rec_loss 0.0107, p_loss 0.1609, quant_error 0.1783, utilization 0.6152, perplexity 8883.8371,
Train Epoch: [10/30] Iters:[550/1093] transplant_loss 0.8453, rec_loss 0.0105, p_loss 0.1601, quant_error 0.1777, utilization 0.6148, perplexity 8875.9918,
Train Epoch: [10/30] Iters:[560/1093] transplant_loss 0.8457, rec_loss 0.0105, p_loss 0.1601, quant_error 0.1778, utilization 0.6149, perplexity 8878.1902,
Train Epoch: [10/30] Iters:[570/1093] transplant_loss 0.8421, rec_loss 0.0104, p_loss 0.1600, quant_error 0.1769, utilization 0.6149, perplexity 8877.7856,
Train Epoch: [10/30] Iters:[580/1093] transplant_loss 0.8435, rec_loss 0.0104, p_loss 0.1602, quant_error 0.1774, utilization 0.6151, perplexity 8884.4650,
Train Epoch: [10/30] Iters:[590/1093] transplant_loss 0.8430, rec_loss 0.0103, p_loss 0.1607, quant_error 0.1770, utilization 0.6149, perplexity 8879.9342,
Train Epoch: [10/30] Iters:[600/1093] transplant_loss 0.8445, rec_loss 0.0104, p_loss 0.1614, quant_error 0.1772, utilization 0.6151, perplexity 8882.5012,
Train Epoch: [10/30] Iters:[610/1093] transplant_loss 0.8443, rec_loss 0.0104, p_loss 0.1616, quant_error 0.1771, utilization 0.6149, perplexity 8877.7894,
Train Epoch: [10/30] Iters:[620/1093] transplant_loss 0.8460, rec_loss 0.0106, p_loss 0.1619, quant_error 0.1775, utilization 0.6150, perplexity 8880.6175,
Train Epoch: [10/30] Iters:[630/1093] transplant_loss 0.8446, rec_loss 0.0105, p_loss 0.1617, quant_error 0.1770, utilization 0.6150, perplexity 8877.5702,
Train Epoch: [10/30] Iters:[640/1093] transplant_loss 0.8475, rec_loss 0.0106, p_loss 0.1616, quant_error 0.1777, utilization 0.6150, perplexity 8879.8039,
Train Epoch: [10/30] Iters:[650/1093] transplant_loss 0.8498, rec_loss 0.0107, p_loss 0.1619, quant_error 0.1783, utilization 0.6149, perplexity 8875.7023,
Train Epoch: [10/30] Iters:[660/1093] transplant_loss 0.8500, rec_loss 0.0106, p_loss 0.1618, quant_error 0.1784, utilization 0.6149, perplexity 8872.7140,
Train Epoch: [10/30] Iters:[670/1093] transplant_loss 0.8480, rec_loss 0.0104, p_loss 0.1609, quant_error 0.1781, utilization 0.6147, perplexity 8866.6905,
Train Epoch: [10/30] Iters:[680/1093] transplant_loss 0.8476, rec_loss 0.0104, p_loss 0.1610, quant_error 0.1779, utilization 0.6143, perplexity 8861.2839,
Train Epoch: [10/30] Iters:[690/1093] transplant_loss 0.8473, rec_loss 0.0104, p_loss 0.1611, quant_error 0.1779, utilization 0.6146, perplexity 8866.2983,
Train Epoch: [10/30] Iters:[700/1093] transplant_loss 0.8434, rec_loss 0.0104, p_loss 0.1602, quant_error 0.1770, utilization 0.6144, perplexity 8865.7236,
Train Epoch: [10/30] Iters:[710/1093] transplant_loss 0.8434, rec_loss 0.0104, p_loss 0.1601, quant_error 0.1771, utilization 0.6146, perplexity 8871.8550,
Train Epoch: [10/30] Iters:[720/1093] transplant_loss 0.8443, rec_loss 0.0104, p_loss 0.1607, quant_error 0.1774, utilization 0.6146, perplexity 8871.5927,
Train Epoch: [10/30] Iters:[730/1093] transplant_loss 0.8445, rec_loss 0.0104, p_loss 0.1607, quant_error 0.1777, utilization 0.6146, perplexity 8872.8993,
Train Epoch: [10/30] Iters:[740/1093] transplant_loss 0.8449, rec_loss 0.0104, p_loss 0.1607, quant_error 0.1779, utilization 0.6146, perplexity 8874.3348,
Train Epoch: [10/30] Iters:[750/1093] transplant_loss 0.8489, rec_loss 0.0105, p_loss 0.1614, quant_error 0.1788, utilization 0.6149, perplexity 8877.8774,
Train Epoch: [10/30] Iters:[760/1093] transplant_loss 0.8502, rec_loss 0.0106, p_loss 0.1619, quant_error 0.1787, utilization 0.6147, perplexity 8872.3715,
Train Epoch: [10/30] Iters:[770/1093] transplant_loss 0.8529, rec_loss 0.0107, p_loss 0.1624, quant_error 0.1790, utilization 0.6150, perplexity 8878.7076,
Train Epoch: [10/30] Iters:[780/1093] transplant_loss 0.8544, rec_loss 0.0107, p_loss 0.1626, quant_error 0.1792, utilization 0.6153, perplexity 8882.4644,
Train Epoch: [10/30] Iters:[790/1093] transplant_loss 0.8551, rec_loss 0.0107, p_loss 0.1626, quant_error 0.1793, utilization 0.6154, perplexity 8882.4942,
Train Epoch: [10/30] Iters:[800/1093] transplant_loss 0.8512, rec_loss 0.0106, p_loss 0.1620, quant_error 0.1786, utilization 0.6152, perplexity 8881.6900,
Train Epoch: [10/30] Iters:[810/1093] transplant_loss 0.8488, rec_loss 0.0105, p_loss 0.1616, quant_error 0.1782, utilization 0.6153, perplexity 8882.7918,
Train Epoch: [10/30] Iters:[820/1093] transplant_loss 0.8476, rec_loss 0.0104, p_loss 0.1612, quant_error 0.1782, utilization 0.6154, perplexity 8886.5860,
Train Epoch: [10/30] Iters:[830/1093] transplant_loss 0.8459, rec_loss 0.0104, p_loss 0.1610, quant_error 0.1779, utilization 0.6151, perplexity 8879.5973,
Train Epoch: [10/30] Iters:[840/1093] transplant_loss 0.8436, rec_loss 0.0104, p_loss 0.1609, quant_error 0.1773, utilization 0.6147, perplexity 8870.6719,
Train Epoch: [10/30] Iters:[850/1093] transplant_loss 0.8465, rec_loss 0.0105, p_loss 0.1615, quant_error 0.1780, utilization 0.6149, perplexity 8871.7846,
Train Epoch: [10/30] Iters:[860/1093] transplant_loss 0.8500, rec_loss 0.0107, p_loss 0.1619, quant_error 0.1789, utilization 0.6150, perplexity 8873.3161,
Train Epoch: [10/30] Iters:[870/1093] transplant_loss 0.8488, rec_loss 0.0107, p_loss 0.1619, quant_error 0.1783, utilization 0.6149, perplexity 8871.6966,
Train Epoch: [10/30] Iters:[880/1093] transplant_loss 0.8490, rec_loss 0.0107, p_loss 0.1620, quant_error 0.1782, utilization 0.6150, perplexity 8872.3113,
Train Epoch: [10/30] Iters:[890/1093] transplant_loss 0.8495, rec_loss 0.0107, p_loss 0.1619, quant_error 0.1783, utilization 0.6150, perplexity 8873.1060,
Train Epoch: [10/30] Iters:[900/1093] transplant_loss 0.8513, rec_loss 0.0107, p_loss 0.1620, quant_error 0.1786, utilization 0.6151, perplexity 8878.6985,
Train Epoch: [10/30] Iters:[910/1093] transplant_loss 0.8508, rec_loss 0.0106, p_loss 0.1623, quant_error 0.1783, utilization 0.6153, perplexity 8885.0716,
Train Epoch: [10/30] Iters:[920/1093] transplant_loss 0.8488, rec_loss 0.0106, p_loss 0.1619, quant_error 0.1779, utilization 0.6151, perplexity 8880.6617,
Train Epoch: [10/30] Iters:[930/1093] transplant_loss 0.8495, rec_loss 0.0106, p_loss 0.1619, quant_error 0.1783, utilization 0.6151, perplexity 8884.2860,
Train Epoch: [10/30] Iters:[940/1093] transplant_loss 0.8482, rec_loss 0.0105, p_loss 0.1616, quant_error 0.1781, utilization 0.6155, perplexity 8891.5347,
Train Epoch: [10/30] Iters:[950/1093] transplant_loss 0.8463, rec_loss 0.0105, p_loss 0.1614, quant_error 0.1776, utilization 0.6156, perplexity 8897.5847,
Train Epoch: [10/30] Iters:[960/1093] transplant_loss 0.8442, rec_loss 0.0104, p_loss 0.1609, quant_error 0.1772, utilization 0.6157, perplexity 8896.4270,
Train Epoch: [10/30] Iters:[970/1093] transplant_loss 0.8448, rec_loss 0.0104, p_loss 0.1611, quant_error 0.1773, utilization 0.6157, perplexity 8896.8547,
Train Epoch: [10/30] Iters:[980/1093] transplant_loss 0.8435, rec_loss 0.0104, p_loss 0.1610, quant_error 0.1770, utilization 0.6158, perplexity 8900.2829,
Train Epoch: [10/30] Iters:[990/1093] transplant_loss 0.8411, rec_loss 0.0104, p_loss 0.1606, quant_error 0.1763, utilization 0.6153, perplexity 8890.9171,
Train Epoch: [10/30] Iters:[1000/1093] transplant_loss 0.8415, rec_loss 0.0103, p_loss 0.1611, quant_error 0.1764, utilization 0.6149, perplexity 8880.6462,
Train Epoch: [10/30] Iters:[1010/1093] transplant_loss 0.8396, rec_loss 0.0102, p_loss 0.1605, quant_error 0.1761, utilization 0.6143, perplexity 8868.0426,
Train Epoch: [10/30] Iters:[1020/1093] transplant_loss 0.8433, rec_loss 0.0103, p_loss 0.1611, quant_error 0.1771, utilization 0.6147, perplexity 8874.4875,
Train Epoch: [10/30] Iters:[1030/1093] transplant_loss 0.8425, rec_loss 0.0102, p_loss 0.1610, quant_error 0.1768, utilization 0.6145, perplexity 8872.0836,
Train Epoch: [10/30] Iters:[1040/1093] transplant_loss 0.8464, rec_loss 0.0104, p_loss 0.1616, quant_error 0.1776, utilization 0.6150, perplexity 8881.2546,
Train Epoch: [10/30] Iters:[1050/1093] transplant_loss 0.8434, rec_loss 0.0104, p_loss 0.1609, quant_error 0.1770, utilization 0.6151, perplexity 8879.7734,
Train Epoch: [10/30] Iters:[1060/1093] transplant_loss 0.8436, rec_loss 0.0104, p_loss 0.1614, quant_error 0.1770, utilization 0.6153, perplexity 8885.1419,
Train Epoch: [10/30] Iters:[1070/1093] transplant_loss 0.8421, rec_loss 0.0104, p_loss 0.1610, quant_error 0.1767, utilization 0.6148, perplexity 8875.3900,
Train Epoch: [10/30] Iters:[1080/1093] transplant_loss 0.8456, rec_loss 0.0106, p_loss 0.1612, quant_error 0.1775, utilization 0.6153, perplexity 8881.7818,
Train Epoch: [10/30] Iters:[1090/1093] transplant_loss 0.8444, rec_loss 0.0105, p_loss 0.1611, quant_error 0.1775, utilization 0.6149, perplexity 8873.7073,
Loading pretrained model LPIPS from /home/fangxian/.cache/torch/hub/pyiqa/LPIPS_v0.1_alex-df73285e.pth
epoch:11, cur_lr:0.000100
Train Epoch: [11/30] Iters:[10/1093] transplant_loss 0.8489, rec_loss 0.0107, p_loss 0.1621, quant_error 0.1782, utilization 0.6151, perplexity 8885.6840,
Train Epoch: [11/30] Iters:[20/1093] transplant_loss 0.8522, rec_loss 0.0108, p_loss 0.1625, quant_error 0.1789, utilization 0.6151, perplexity 8882.5229,
Train Epoch: [11/30] Iters:[30/1093] transplant_loss 0.8400, rec_loss 0.0104, p_loss 0.1600, quant_error 0.1764, utilization 0.6146, perplexity 8870.6488,
Train Epoch: [11/30] Iters:[40/1093] transplant_loss 0.8381, rec_loss 0.0103, p_loss 0.1597, quant_error 0.1760, utilization 0.6146, perplexity 8873.4408,
Train Epoch: [11/30] Iters:[50/1093] transplant_loss 0.8410, rec_loss 0.0104, p_loss 0.1600, quant_error 0.1767, utilization 0.6147, perplexity 8876.3229,
Train Epoch: [11/30] Iters:[60/1093] transplant_loss 0.8422, rec_loss 0.0105, p_loss 0.1600, quant_error 0.1771, utilization 0.6149, perplexity 8878.8868,
Train Epoch: [11/30] Iters:[70/1093] transplant_loss 0.8393, rec_loss 0.0105, p_loss 0.1595, quant_error 0.1764, utilization 0.6146, perplexity 8874.0103,
Train Epoch: [11/30] Iters:[80/1093] transplant_loss 0.8446, rec_loss 0.0106, p_loss 0.1602, quant_error 0.1776, utilization 0.6150, perplexity 8883.5918,
Train Epoch: [11/30] Iters:[90/1093] transplant_loss 0.8449, rec_loss 0.0106, p_loss 0.1599, quant_error 0.1777, utilization 0.6153, perplexity 8885.9599,
Train Epoch: [11/30] Iters:[100/1093] transplant_loss 0.8449, rec_loss 0.0106, p_loss 0.1601, quant_error 0.1777, utilization 0.6154, perplexity 8885.3645,
Train Epoch: [11/30] Iters:[110/1093] transplant_loss 0.8447, rec_loss 0.0106, p_loss 0.1603, quant_error 0.1776, utilization 0.6154, perplexity 8886.2134,
Train Epoch: [11/30] Iters:[120/1093] transplant_loss 0.8462, rec_loss 0.0106, p_loss 0.1608, quant_error 0.1780, utilization 0.6158, perplexity 8894.7309,
Train Epoch: [11/30] Iters:[130/1093] transplant_loss 0.8486, rec_loss 0.0107, p_loss 0.1616, quant_error 0.1784, utilization 0.6155, perplexity 8887.8862,
Train Epoch: [11/30] Iters:[140/1093] transplant_loss 0.8496, rec_loss 0.0108, p_loss 0.1625, quant_error 0.1783, utilization 0.6151, perplexity 8877.0443,
Train Epoch: [11/30] Iters:[150/1093] transplant_loss 0.8461, rec_loss 0.0106, p_loss 0.1620, quant_error 0.1775, utilization 0.6152, perplexity 8881.0482,
Train Epoch: [11/30] Iters:[160/1093] transplant_loss 0.8466, rec_loss 0.0106, p_loss 0.1618, quant_error 0.1777, utilization 0.6151, perplexity 8879.6759,
Train Epoch: [11/30] Iters:[170/1093] transplant_loss 0.8475, rec_loss 0.0106, p_loss 0.1616, quant_error 0.1780, utilization 0.6150, perplexity 8877.9369,
Train Epoch: [11/30] Iters:[180/1093] transplant_loss 0.8452, rec_loss 0.0105, p_loss 0.1614, quant_error 0.1772, utilization 0.6150, perplexity 8877.5483,
Train Epoch: [11/30] Iters:[190/1093] transplant_loss 0.8455, rec_loss 0.0105, p_loss 0.1608, quant_error 0.1776, utilization 0.6151, perplexity 8881.6271,
Train Epoch: [11/30] Iters:[200/1093] transplant_loss 0.8442, rec_loss 0.0105, p_loss 0.1602, quant_error 0.1775, utilization 0.6146, perplexity 8870.8404,
Train Epoch: [11/30] Iters:[210/1093] transplant_loss 0.8433, rec_loss 0.0106, p_loss 0.1603, quant_error 0.1770, utilization 0.6144, perplexity 8863.7182,
Train Epoch: [11/30] Iters:[220/1093] transplant_loss 0.8433, rec_loss 0.0106, p_loss 0.1605, quant_error 0.1769, utilization 0.6144, perplexity 8864.5371,
Train Epoch: [11/30] Iters:[230/1093] transplant_loss 0.8433, rec_loss 0.0105, p_loss 0.1596, quant_error 0.1775, utilization 0.6144, perplexity 8864.2317,
Train Epoch: [11/30] Iters:[240/1093] transplant_loss 0.8442, rec_loss 0.0105, p_loss 0.1602, quant_error 0.1777, utilization 0.6148, perplexity 8871.7301,
Train Epoch: [11/30] Iters:[250/1093] transplant_loss 0.8490, rec_loss 0.0106, p_loss 0.1606, quant_error 0.1788, utilization 0.6152, perplexity 8879.8277,
Train Epoch: [11/30] Iters:[260/1093] transplant_loss 0.8479, rec_loss 0.0106, p_loss 0.1606, quant_error 0.1785, utilization 0.6152, perplexity 8884.6694,
Train Epoch: [11/30] Iters:[270/1093] transplant_loss 0.8447, rec_loss 0.0105, p_loss 0.1600, quant_error 0.1780, utilization 0.6150, perplexity 8875.9005,
Train Epoch: [11/30] Iters:[280/1093] transplant_loss 0.8466, rec_loss 0.0106, p_loss 0.1608, quant_error 0.1780, utilization 0.6155, perplexity 8888.6318,
Train Epoch: [11/30] Iters:[290/1093] transplant_loss 0.8474, rec_loss 0.0106, p_loss 0.1608, quant_error 0.1782, utilization 0.6152, perplexity 8883.1308,
Train Epoch: [11/30] Iters:[300/1093] transplant_loss 0.8467, rec_loss 0.0106, p_loss 0.1617, quant_error 0.1777, utilization 0.6152, perplexity 8886.0848,
Train Epoch: [11/30] Iters:[310/1093] transplant_loss 0.8496, rec_loss 0.0108, p_loss 0.1621, quant_error 0.1784, utilization 0.6153, perplexity 8885.3177,
Train Epoch: [11/30] Iters:[320/1093] transplant_loss 0.8531, rec_loss 0.0109, p_loss 0.1625, quant_error 0.1791, utilization 0.6157, perplexity 8894.9512,
Train Epoch: [11/30] Iters:[330/1093] transplant_loss 0.8539, rec_loss 0.0109, p_loss 0.1628, quant_error 0.1791, utilization 0.6155, perplexity 8888.0812,
Train Epoch: [11/30] Iters:[340/1093] transplant_loss 0.8520, rec_loss 0.0109, p_loss 0.1626, quant_error 0.1784, utilization 0.6157, perplexity 8894.6958,
Train Epoch: [11/30] Iters:[350/1093] transplant_loss 0.8494, rec_loss 0.0108, p_loss 0.1618, quant_error 0.1780, utilization 0.6153, perplexity 8881.8023,
Train Epoch: [11/30] Iters:[360/1093] transplant_loss 0.8452, rec_loss 0.0106, p_loss 0.1608, quant_error 0.1775, utilization 0.6151, perplexity 8877.5054,
Train Epoch: [11/30] Iters:[370/1093] transplant_loss 0.8436, rec_loss 0.0105, p_loss 0.1614, quant_error 0.1769, utilization 0.6150, perplexity 8879.3658,
Train Epoch: [11/30] Iters:[380/1093] transplant_loss 0.8437, rec_loss 0.0105, p_loss 0.1613, quant_error 0.1770, utilization 0.6150, perplexity 8878.4699,
Train Epoch: [11/30] Iters:[390/1093] transplant_loss 0.8435, rec_loss 0.0105, p_loss 0.1609, quant_error 0.1773, utilization 0.6148, perplexity 8873.8511,
Train Epoch: [11/30] Iters:[400/1093] transplant_loss 0.8461, rec_loss 0.0106, p_loss 0.1609, quant_error 0.1782, utilization 0.6151, perplexity 8883.4731,
Train Epoch: [11/30] Iters:[410/1093] transplant_loss 0.8495, rec_loss 0.0107, p_loss 0.1612, quant_error 0.1788, utilization 0.6154, perplexity 8889.9651,
Train Epoch: [11/30] Iters:[420/1093] transplant_loss 0.8507, rec_loss 0.0108, p_loss 0.1610, quant_error 0.1792, utilization 0.6155, perplexity 8888.9343,
Train Epoch: [11/30] Iters:[430/1093] transplant_loss 0.8480, rec_loss 0.0107, p_loss 0.1609, quant_error 0.1786, utilization 0.6155, perplexity 8890.6116,
Train Epoch: [11/30] Iters:[440/1093] transplant_loss 0.8494, rec_loss 0.0107, p_loss 0.1613, quant_error 0.1785, utilization 0.6157, perplexity 8896.7239,
Train Epoch: [11/30] Iters:[450/1093] transplant_loss 0.8490, rec_loss 0.0107, p_loss 0.1617, quant_error 0.1782, utilization 0.6156, perplexity 8893.0119,
Train Epoch: [11/30] Iters:[460/1093] transplant_loss 0.8465, rec_loss 0.0106, p_loss 0.1619, quant_error 0.1775, utilization 0.6152, perplexity 8889.3068,
Train Epoch: [11/30] Iters:[470/1093] transplant_loss 0.8450, rec_loss 0.0105, p_loss 0.1616, quant_error 0.1772, utilization 0.6153, perplexity 8888.8334,
Train Epoch: [11/30] Iters:[480/1093] transplant_loss 0.8439, rec_loss 0.0105, p_loss 0.1612, quant_error 0.1770, utilization 0.6152, perplexity 8883.5484,
Train Epoch: [11/30] Iters:[490/1093] transplant_loss 0.8425, rec_loss 0.0105, p_loss 0.1609, quant_error 0.1768, utilization 0.6148, perplexity 8876.4688,
Train Epoch: [11/30] Iters:[500/1093] transplant_loss 0.8409, rec_loss 0.0104, p_loss 0.1608, quant_error 0.1763, utilization 0.6147, perplexity 8874.7101,
Train Epoch: [11/30] Iters:[510/1093] transplant_loss 0.8407, rec_loss 0.0105, p_loss 0.1599, quant_error 0.1764, utilization 0.6151, perplexity 8879.6805,
Train Epoch: [11/30] Iters:[520/1093] transplant_loss 0.8415, rec_loss 0.0106, p_loss 0.1599, quant_error 0.1766, utilization 0.6149, perplexity 8877.5495,
Train Epoch: [11/30] Iters:[530/1093] transplant_loss 0.8459, rec_loss 0.0107, p_loss 0.1606, quant_error 0.1776, utilization 0.6152, perplexity 8887.5075,
Train Epoch: [11/30] Iters:[540/1093] transplant_loss 0.8464, rec_loss 0.0107, p_loss 0.1608, quant_error 0.1777, utilization 0.6150, perplexity 8884.6802,
Train Epoch: [11/30] Iters:[550/1093] transplant_loss 0.8456, rec_loss 0.0107, p_loss 0.1605, quant_error 0.1777, utilization 0.6153, perplexity 8891.4511,
Train Epoch: [11/30] Iters:[560/1093] transplant_loss 0.8447, rec_loss 0.0106, p_loss 0.1607, quant_error 0.1775, utilization 0.6153, perplexity 8888.7646,
Train Epoch: [11/30] Iters:[570/1093] transplant_loss 0.8410, rec_loss 0.0104, p_loss 0.1602, quant_error 0.1766, utilization 0.6150, perplexity 8884.7457,
Train Epoch: [11/30] Iters:[580/1093] transplant_loss 0.8364, rec_loss 0.0103, p_loss 0.1592, quant_error 0.1757, utilization 0.6143, perplexity 8867.7913,
Train Epoch: [11/30] Iters:[590/1093] transplant_loss 0.8387, rec_loss 0.0104, p_loss 0.1596, quant_error 0.1761, utilization 0.6144, perplexity 8868.5072,
Train Epoch: [11/30] Iters:[600/1093] transplant_loss 0.8395, rec_loss 0.0104, p_loss 0.1597, quant_error 0.1765, utilization 0.6141, perplexity 8863.2007,
Train Epoch: [11/30] Iters:[610/1093] transplant_loss 0.8405, rec_loss 0.0103, p_loss 0.1601, quant_error 0.1766, utilization 0.6140, perplexity 8861.5052,
Train Epoch: [11/30] Iters:[620/1093] transplant_loss 0.8443, rec_loss 0.0105, p_loss 0.1607, quant_error 0.1774, utilization 0.6141, perplexity 8865.2513,
Train Epoch: [11/30] Iters:[630/1093] transplant_loss 0.8489, rec_loss 0.0106, p_loss 0.1615, quant_error 0.1784, utilization 0.6147, perplexity 8878.7256,
Train Epoch: [11/30] Iters:[640/1093] transplant_loss 0.8454, rec_loss 0.0105, p_loss 0.1609, quant_error 0.1777, utilization 0.6148, perplexity 8880.6386,
Train Epoch: [11/30] Iters:[650/1093] transplant_loss 0.8474, rec_loss 0.0107, p_loss 0.1615, quant_error 0.1778, utilization 0.6149, perplexity 8882.3242,
Train Epoch: [11/30] Iters:[660/1093] transplant_loss 0.8478, rec_loss 0.0108, p_loss 0.1616, quant_error 0.1780, utilization 0.6147, perplexity 8878.1304,
Train Epoch: [11/30] Iters:[670/1093] transplant_loss 0.8485, rec_loss 0.0108, p_loss 0.1617, quant_error 0.1783, utilization 0.6148, perplexity 8877.9208,
Train Epoch: [11/30] Iters:[680/1093] transplant_loss 0.8431, rec_loss 0.0106, p_loss 0.1610, quant_error 0.1772, utilization 0.6145, perplexity 8872.3080,
Train Epoch: [11/30] Iters:[690/1093] transplant_loss 0.8483, rec_loss 0.0108, p_loss 0.1618, quant_error 0.1783, utilization 0.6148, perplexity 8880.3522,
Train Epoch: [11/30] Iters:[700/1093] transplant_loss 0.8468, rec_loss 0.0108, p_loss 0.1616, quant_error 0.1778, utilization 0.6151, perplexity 8883.9869,
Train Epoch: [11/30] Iters:[710/1093] transplant_loss 0.8474, rec_loss 0.0108, p_loss 0.1614, quant_error 0.1780, utilization 0.6155, perplexity 8891.4025,
Train Epoch: [11/30] Iters:[720/1093] transplant_loss 0.8485, rec_loss 0.0107, p_loss 0.1613, quant_error 0.1783, utilization 0.6154, perplexity 8888.8706,
Train Epoch: [11/30] Iters:[730/1093] transplant_loss 0.8482, rec_loss 0.0107, p_loss 0.1615, quant_error 0.1781, utilization 0.6151, perplexity 8883.5949,
Train Epoch: [11/30] Iters:[740/1093] transplant_loss 0.8441, rec_loss 0.0106, p_loss 0.1612, quant_error 0.1772, utilization 0.6146, perplexity 8871.4573,
Train Epoch: [11/30] Iters:[750/1093] transplant_loss 0.8446, rec_loss 0.0105, p_loss 0.1610, quant_error 0.1774, utilization 0.6143, perplexity 8864.4688,
Train Epoch: [11/30] Iters:[760/1093] transplant_loss 0.8461, rec_loss 0.0105, p_loss 0.1616, quant_error 0.1777, utilization 0.6146, perplexity 8866.8523,
Train Epoch: [11/30] Iters:[770/1093] transplant_loss 0.8433, rec_loss 0.0105, p_loss 0.1618, quant_error 0.1769, utilization 0.6144, perplexity 8868.0471,
Train Epoch: [11/30] Iters:[780/1093] transplant_loss 0.8452, rec_loss 0.0106, p_loss 0.1620, quant_error 0.1774, utilization 0.6145, perplexity 8869.6190,
Train Epoch: [11/30] Iters:[790/1093] transplant_loss 0.8474, rec_loss 0.0106, p_loss 0.1617, quant_error 0.1781, utilization 0.6147, perplexity 8874.0904,
Train Epoch: [11/30] Iters:[800/1093] transplant_loss 0.8453, rec_loss 0.0106, p_loss 0.1616, quant_error 0.1777, utilization 0.6147, perplexity 8876.8440,
Train Epoch: [11/30] Iters:[810/1093] transplant_loss 0.8422, rec_loss 0.0105, p_loss 0.1607, quant_error 0.1771, utilization 0.6144, perplexity 8871.7700,
Train Epoch: [11/30] Iters:[820/1093] transplant_loss 0.8405, rec_loss 0.0104, p_loss 0.1603, quant_error 0.1767, utilization 0.6145, perplexity 8870.0514,
Train Epoch: [11/30] Iters:[830/1093] transplant_loss 0.8391, rec_loss 0.0104, p_loss 0.1598, quant_error 0.1764, utilization 0.6148, perplexity 8876.4965,
Train Epoch: [11/30] Iters:[840/1093] transplant_loss 0.8380, rec_loss 0.0104, p_loss 0.1599, quant_error 0.1758, utilization 0.6150, perplexity 8879.1879,
Train Epoch: [11/30] Iters:[850/1093] transplant_loss 0.8408, rec_loss 0.0105, p_loss 0.1602, quant_error 0.1764, utilization 0.6153, perplexity 8882.1620,
Train Epoch: [11/30] Iters:[860/1093] transplant_loss 0.8417, rec_loss 0.0105, p_loss 0.1604, quant_error 0.1764, utilization 0.6152, perplexity 8882.4437,
